"","Date","Pool","Number of Blocks","Percentage of Blocks"
"13377",2013-11-25,"EclipseMC",3,1.78571428571429
"13378",2013-11-25,"For Pierce and Paul",4,2.38095238095238
"13379",2013-11-25,"CloudHashing",9,5.35714285714286
"13380",2013-11-25,"500TH Mine",6,3.57142857142857
"13381",2013-11-25,"Bitparking",1,0.595238095238095
"13382",2013-11-25,"p2Pool",1,0.595238095238095
"13383",2013-11-25,"Mineb.tc",2,1.19047619047619
"13384",2013-11-25,"Polmine",1,0.595238095238095
"13385",2013-11-25,"BTCDig",1,0.595238095238095
"13386",2013-11-26,"GHash.IO",50,28.9017341040462
"13387",2013-11-26,"BitMinter",10,5.78034682080925
"13388",2013-11-26,"500TH Mine",8,4.6242774566474
"13389",2013-11-26,"Slush",9,5.20231213872832
"13390",2013-11-26,"Discus Fish",5,2.89017341040462
"13391",2013-11-26,"Ozcoin",1,0.578034682080925
"13392",2013-11-26,"BTC Guild",47,27.1676300578035
"13393",2013-11-26,"Eligius",19,10.9826589595376
"13394",2013-11-26,"Mineb.tc",3,1.73410404624277
"13395",2013-11-26,"Unknown",7,4.04624277456647
"13396",2013-11-26,"For Pierce and Paul",3,1.73410404624277
"13397",2013-11-26,"CloudHashing",3,1.73410404624277
"13398",2013-11-26,"p2Pool",1,0.578034682080925
"13399",2013-11-26,"EclipseMC",6,3.46820809248555
"13400",2013-11-26,"ASICMiner",1,0.578034682080925
"13401",2013-11-27,"GHash.IO",35,22.0125786163522
"13402",2013-11-27,"Discus Fish",4,2.51572327044025
"13403",2013-11-27,"Slush",10,6.28930817610063
"13404",2013-11-27,"BTC Guild",50,31.4465408805031
"13405",2013-11-27,"CloudHashing",7,4.40251572327044
"13406",2013-11-27,"Unknown",7,4.40251572327044
"13407",2013-11-27,"500TH Mine",3,1.88679245283019
"13408",2013-11-27,"For Pierce and Paul",4,2.51572327044025
"13409",2013-11-27,"Eligius",16,10.062893081761
"13410",2013-11-27,"EclipseMC",6,3.77358490566038
"13411",2013-11-27,"Mineb.tc",2,1.25786163522013
"13412",2013-11-27,"BitMinter",10,6.28930817610063
"13413",2013-11-27,"p2Pool",1,0.628930817610063
"13414",2013-11-27,"ASICMiner",2,1.25786163522013
"13415",2013-11-27,"HHTT",1,0.628930817610063
"13416",2013-11-27,"BTCDig",1,0.628930817610063
"13417",2013-11-28,"BTC Guild",58,33.5260115606936
"13418",2013-11-28,"Eligius",20,11.5606936416185
"13419",2013-11-28,"Itzod",1,0.578034682080925
"13420",2013-11-28,"GHash.IO",50,28.9017341040462
"13421",2013-11-28,"Slush",10,5.78034682080925
"13422",2013-11-28,"CloudHashing",3,1.73410404624277
"13423",2013-11-28,"BitMinter",5,2.89017341040462
"13424",2013-11-28,"500TH Mine",6,3.46820809248555
"13425",2013-11-28,"Mineb.tc",3,1.73410404624277
"13426",2013-11-28,"EclipseMC",3,1.73410404624277
"13427",2013-11-28,"Unknown",6,3.46820809248555
"13428",2013-11-28,"For Pierce and Paul",3,1.73410404624277
"13429",2013-11-28,"ASICMiner",1,0.578034682080925
"13430",2013-11-28,"p2Pool",4,2.3121387283237
"13431",2013-11-29,"CloudHashing",10,5.52486187845304
"13432",2013-11-29,"BitMinter",12,6.62983425414365
"13433",2013-11-29,"BTC Guild",43,23.7569060773481
"13434",2013-11-29,"GHash.IO",50,27.6243093922652
"13435",2013-11-29,"500TH Mine",6,3.31491712707182
"13436",2013-11-29,"Unknown",6,3.31491712707182
"13437",2013-11-29,"Itzod",2,1.10497237569061
"13438",2013-11-29,"Eligius",14,7.73480662983425
"13439",2013-11-29,"EclipseMC",5,2.76243093922652
"13440",2013-11-29,"Slush",16,8.83977900552486
"13441",2013-11-29,"Discus Fish",5,2.76243093922652
"13442",2013-11-29,"DeepBit",1,0.552486187845304
"13443",2013-11-29,"For Pierce and Paul",3,1.65745856353591
"13444",2013-11-29,"Ozcoin",1,0.552486187845304
"13445",2013-11-29,"Mineb.tc",3,1.65745856353591
"13446",2013-11-29,"p2Pool",1,0.552486187845304
"13447",2013-11-29,"Bitparking",1,0.552486187845304
"13448",2013-11-29,"ASICMiner",2,1.10497237569061
"13449",2013-11-30,"BitMinter",13,7.51445086705202
"13450",2013-11-30,"For Pierce and Paul",4,2.3121387283237
"13451",2013-11-30,"BTC Guild",52,30.0578034682081
"13452",2013-11-30,"Slush",10,5.78034682080925
"13453",2013-11-30,"Eligius",17,9.82658959537572
"13454",2013-11-30,"GHash.IO",35,20.2312138728324
"13455",2013-11-30,"Bitparking",1,0.578034682080925
"13456",2013-11-30,"ASICMiner",2,1.15606936416185
"13457",2013-11-30,"CloudHashing",5,2.89017341040462
"13458",2013-11-30,"Unknown",4,2.3121387283237
"13459",2013-11-30,"500TH Mine",9,5.20231213872832
"13460",2013-11-30,"p2Pool",3,1.73410404624277
"13461",2013-11-30,"Mineb.tc",3,1.73410404624277
"13462",2013-11-30,"EclipseMC",9,5.20231213872832
"13463",2013-11-30,"Discus Fish",3,1.73410404624277
"13464",2013-11-30,"HHTT",1,0.578034682080925
"13465",2013-11-30,"GIVE-ME-COINS",1,0.578034682080925
"13466",2013-11-30,"Itzod",1,0.578034682080925
"13467",2013-12-01,"GHash.IO",55,31.25
"13468",2013-12-01,"Eligius",15,8.52272727272727
"13469",2013-12-01,"500TH Mine",10,5.68181818181818
"13470",2013-12-01,"BTC Guild",51,28.9772727272727
"13471",2013-12-01,"Unknown",6,3.40909090909091
"13472",2013-12-01,"EclipseMC",5,2.84090909090909
"13473",2013-12-01,"p2Pool",3,1.70454545454545
"13474",2013-12-01,"Slush",11,6.25
"13475",2013-12-01,"Discus Fish",7,3.97727272727273
"13476",2013-12-01,"For Pierce and Paul",4,2.27272727272727
"13477",2013-12-01,"BTCDig",1,0.568181818181818
"13478",2013-12-01,"Mineb.tc",1,0.568181818181818
"13479",2013-12-01,"BitMinter",4,2.27272727272727
"13480",2013-12-01,"ASICMiner",2,1.13636363636364
"13481",2013-12-01,"CloudHashing",1,0.568181818181818
"13482",2013-12-02,"BitMinter",6,3.07692307692308
"13483",2013-12-02,"Discus Fish",5,2.56410256410256
"13484",2013-12-02,"Eligius",17,8.71794871794872
"13485",2013-12-02,"GHash.IO",57,29.2307692307692
"13486",2013-12-02,"Slush",14,7.17948717948718
"13487",2013-12-02,"BTC Guild",57,29.2307692307692
"13488",2013-12-02,"p2Pool",4,2.05128205128205
"13489",2013-12-02,"500TH Mine",9,4.61538461538462
"13490",2013-12-02,"CloudHashing",7,3.58974358974359
"13491",2013-12-02,"For Pierce and Paul",3,1.53846153846154
"13492",2013-12-02,"EclipseMC",3,1.53846153846154
"13493",2013-12-02,"Unknown",5,2.56410256410256
"13494",2013-12-02,"Mineb.tc",4,2.05128205128205
"13495",2013-12-02,"ASICMiner",2,1.02564102564103
"13496",2013-12-02,"BTCDig",1,0.512820512820513
"13497",2013-12-02,"Itzod",1,0.512820512820513
"13498",2013-12-03,"500TH Mine",6,3.77358490566038
"13499",2013-12-03,"Discus Fish",4,2.51572327044025
"13500",2013-12-03,"GHash.IO",41,25.7861635220126
"13501",2013-12-03,"BTC Guild",47,29.559748427673
"13502",2013-12-03,"BitMinter",10,6.28930817610063
"13503",2013-12-03,"Eligius",17,10.6918238993711
"13504",2013-12-03,"Slush",8,5.0314465408805
"13505",2013-12-03,"Mineb.tc",2,1.25786163522013
"13506",2013-12-03,"EclipseMC",5,3.14465408805031
"13507",2013-12-03,"Polmine",1,0.628930817610063
"13508",2013-12-03,"Unknown",4,2.51572327044025
"13509",2013-12-03,"For Pierce and Paul",4,2.51572327044025
"13510",2013-12-03,"p2Pool",2,1.25786163522013
"13511",2013-12-03,"CloudHashing",5,3.14465408805031
"13512",2013-12-03,"BTCDig",1,0.628930817610063
"13513",2013-12-03,"ASICMiner",1,0.628930817610063
"13514",2013-12-03,"Itzod",1,0.628930817610063
"13515",2013-12-04,"GHash.IO",60,30
"13516",2013-12-04,"Slush",14,7
"13517",2013-12-04,"500TH Mine",10,5
"13518",2013-12-04,"BitMinter",12,6
"13519",2013-12-04,"BTC Guild",45,22.5
"13520",2013-12-04,"CloudHashing",3,1.5
"13521",2013-12-04,"p2Pool",5,2.5
"13522",2013-12-04,"Unknown",5,2.5
"13523",2013-12-04,"Eligius",23,11.5
"13524",2013-12-04,"EclipseMC",5,2.5
"13525",2013-12-04,"HHTT",1,0.5
"13526",2013-12-04,"GIVE-ME-COINS",1,0.5
"13527",2013-12-04,"Discus Fish",7,3.5
"13528",2013-12-04,"ASICMiner",3,1.5
"13529",2013-12-04,"For Pierce and Paul",4,2
"13530",2013-12-04,"Polmine",2,1
"13531",2013-12-05,"BTC Guild",51,29.8245614035088
"13532",2013-12-05,"BitMinter",12,7.01754385964912
"13533",2013-12-05,"EclipseMC",2,1.16959064327485
"13534",2013-12-05,"Eligius",23,13.4502923976608
"13535",2013-12-05,"CloudHashing",4,2.33918128654971
"13536",2013-12-05,"500TH Mine",7,4.09356725146199
"13537",2013-12-05,"Slush",8,4.67836257309941
"13538",2013-12-05,"GHash.IO",45,26.3157894736842
"13539",2013-12-05,"ASICMiner",2,1.16959064327485
"13540",2013-12-05,"p2Pool",8,4.67836257309941
"13541",2013-12-05,"Itzod",2,1.16959064327485
"13542",2013-12-05,"Discus Fish",2,1.16959064327485
"13543",2013-12-05,"Unknown",4,2.33918128654971
"13544",2013-12-05,"Polmine",1,0.584795321637427
"13545",2013-12-06,"GHash.IO",47,27.6470588235294
"13546",2013-12-06,"Eligius",17,10
"13547",2013-12-06,"500TH Mine",9,5.29411764705882
"13548",2013-12-06,"CloudHashing",3,1.76470588235294
"13549",2013-12-06,"BTC Guild",49,28.8235294117647
"13550",2013-12-06,"BitMinter",9,5.29411764705882
"13551",2013-12-06,"EclipseMC",8,4.70588235294118
"13552",2013-12-06,"For Pierce and Paul",5,2.94117647058824
"13553",2013-12-06,"Polmine",1,0.588235294117647
"13554",2013-12-06,"Unknown",6,3.52941176470588
"13555",2013-12-06,"Itzod",3,1.76470588235294
"13556",2013-12-06,"Discus Fish",4,2.35294117647059
"13557",2013-12-06,"BTCDig",1,0.588235294117647
"13558",2013-12-06,"ASICMiner",1,0.588235294117647
"13559",2013-12-06,"p2Pool",2,1.17647058823529
"13560",2013-12-06,"Slush",4,2.35294117647059
"13561",2013-12-06,"HHTT",1,0.588235294117647
"13562",2013-12-07,"BTC Guild",58,27.8846153846154
"13563",2013-12-07,"EclipseMC",10,4.80769230769231
"13564",2013-12-07,"Slush",16,7.69230769230769
"13565",2013-12-07,"GHash.IO",49,23.5576923076923
"13566",2013-12-07,"Eligius",27,12.9807692307692
"13567",2013-12-07,"Discus Fish",9,4.32692307692308
"13568",2013-12-07,"p2Pool",3,1.44230769230769
"13569",2013-12-07,"Unknown",9,4.32692307692308
"13570",2013-12-07,"500TH Mine",9,4.32692307692308
"13571",2013-12-07,"For Pierce and Paul",4,1.92307692307692
"13572",2013-12-07,"CloudHashing",2,0.961538461538462
"13573",2013-12-07,"BitMinter",9,4.32692307692308
"13574",2013-12-07,"ASICMiner",1,0.480769230769231
"13575",2013-12-07,"Bitparking",1,0.480769230769231
"13576",2013-12-07,"HHTT",1,0.480769230769231
"13577",2013-12-08,"GHash.IO",39,20
"13578",2013-12-08,"BTC Guild",40,20.5128205128205
"13579",2013-12-08,"Itzod",1,0.512820512820513
"13580",2013-12-08,"Slush",21,10.7692307692308
"13581",2013-12-08,"p2Pool",6,3.07692307692308
"13582",2013-12-08,"BitMinter",11,5.64102564102564
"13583",2013-12-08,"Eligius",31,15.8974358974359
"13584",2013-12-08,"Unknown",5,2.56410256410256
"13585",2013-12-08,"500TH Mine",11,5.64102564102564
"13586",2013-12-08,"Discus Fish",8,4.1025641025641
"13587",2013-12-08,"Ozcoin",1,0.512820512820513
"13588",2013-12-08,"Bitparking",1,0.512820512820513
"13589",2013-12-08,"ASICMiner",2,1.02564102564103
"13590",2013-12-08,"CloudHashing",4,2.05128205128205
"13591",2013-12-08,"For Pierce and Paul",1,0.512820512820513
"13592",2013-12-08,"EclipseMC",10,5.12820512820513
"13593",2013-12-08,"AntPool",2,1.02564102564103
"13594",2013-12-08,"HHTT",1,0.512820512820513
"13595",2013-12-09,"GHash.IO",44,22.5641025641026
"13596",2013-12-09,"500TH Mine",8,4.1025641025641
"13597",2013-12-09,"BTC Guild",56,28.7179487179487
"13598",2013-12-09,"Eligius",22,11.2820512820513
"13599",2013-12-09,"ASICMiner",1,0.512820512820513
"13600",2013-12-09,"EclipseMC",11,5.64102564102564
"13601",2013-12-09,"CloudHashing",6,3.07692307692308
"13602",2013-12-09,"Discus Fish",13,6.66666666666667
"13603",2013-12-09,"BitMinter",12,6.15384615384615
"13604",2013-12-09,"Slush",11,5.64102564102564
"13605",2013-12-09,"Unknown",4,2.05128205128205
"13606",2013-12-09,"For Pierce and Paul",3,1.53846153846154
"13607",2013-12-09,"p2Pool",2,1.02564102564103
"13608",2013-12-09,"Bitparking",2,1.02564102564103
"13609",2013-12-10,"BTC Guild",45,25.5681818181818
"13610",2013-12-10,"Eligius",22,12.5
"13611",2013-12-10,"Discus Fish",6,3.40909090909091
"13612",2013-12-10,"GHash.IO",55,31.25
"13613",2013-12-10,"BitMinter",12,6.81818181818182
"13614",2013-12-10,"Unknown",4,2.27272727272727
"13615",2013-12-10,"EclipseMC",6,3.40909090909091
"13616",2013-12-10,"500TH Mine",9,5.11363636363636
"13617",2013-12-10,"CloudHashing",3,1.70454545454545
"13618",2013-12-10,"Slush",8,4.54545454545455
"13619",2013-12-10,"p2Pool",3,1.70454545454545
"13620",2013-12-10,"For Pierce and Paul",2,1.13636363636364
"13621",2013-12-10,"AntPool",1,0.568181818181818
"13622",2013-12-11,"GHash.IO",55,28.6458333333333
"13623",2013-12-11,"BTC Guild",54,28.125
"13624",2013-12-11,"EclipseMC",3,1.5625
"13625",2013-12-11,"Eligius",16,8.33333333333333
"13626",2013-12-11,"500TH Mine",10,5.20833333333333
"13627",2013-12-11,"p2Pool",2,1.04166666666667
"13628",2013-12-11,"Slush",15,7.8125
"13629",2013-12-11,"For Pierce and Paul",6,3.125
"13630",2013-12-11,"Unknown",5,2.60416666666667
"13631",2013-12-11,"Discus Fish",6,3.125
"13632",2013-12-11,"Ozcoin",1,0.520833333333333
"13633",2013-12-11,"HHTT",1,0.520833333333333
"13634",2013-12-11,"BitMinter",9,4.6875
"13635",2013-12-11,"ASICMiner",2,1.04166666666667
"13636",2013-12-11,"CloudHashing",6,3.125
"13637",2013-12-11,"AntPool",1,0.520833333333333
"13638",2013-12-12,"BTC Guild",43,26.0606060606061
"13639",2013-12-12,"GHash.IO",51,30.9090909090909
"13640",2013-12-12,"BitMinter",11,6.66666666666667
"13641",2013-12-12,"EclipseMC",4,2.42424242424242
"13642",2013-12-12,"Slush",8,4.84848484848485
"13643",2013-12-12,"CloudHashing",6,3.63636363636364
"13644",2013-12-12,"Discus Fish",7,4.24242424242424
"13645",2013-12-12,"For Pierce and Paul",2,1.21212121212121
"13646",2013-12-12,"p2Pool",2,1.21212121212121
"13647",2013-12-12,"Eligius",18,10.9090909090909
"13648",2013-12-12,"Polmine",1,0.606060606060606
"13649",2013-12-12,"500TH Mine",5,3.03030303030303
"13650",2013-12-12,"ASICMiner",2,1.21212121212121
"13651",2013-12-12,"50BTC.com",1,0.606060606060606
"13652",2013-12-12,"Unknown",3,1.81818181818182
"13653",2013-12-12,"Itzod",1,0.606060606060606
"13654",2013-12-13,"GHash.IO",44,26.9938650306748
"13655",2013-12-13,"BTC Guild",48,29.4478527607362
"13656",2013-12-13,"Itzod",1,0.613496932515337
"13657",2013-12-13,"Eligius",18,11.0429447852761
"13658",2013-12-13,"ASICMiner",1,0.613496932515337
"13659",2013-12-13,"Discus Fish",5,3.06748466257669
"13660",2013-12-13,"p2Pool",3,1.84049079754601
"13661",2013-12-13,"Slush",8,4.9079754601227
"13662",2013-12-13,"EclipseMC",7,4.29447852760736
"13663",2013-12-13,"Unknown",4,2.45398773006135
"13664",2013-12-13,"500TH Mine",7,4.29447852760736
"13665",2013-12-13,"BitMinter",11,6.74846625766871
"13666",2013-12-13,"For Pierce and Paul",2,1.22699386503067
"13667",2013-12-13,"Polmine",1,0.613496932515337
"13668",2013-12-13,"HHTT",1,0.613496932515337
"13669",2013-12-13,"Ozcoin",1,0.613496932515337
"13670",2013-12-13,"CloudHashing",1,0.613496932515337
"13671",2013-12-14,"BTC Guild",43,24.7126436781609
"13672",2013-12-14,"GHash.IO",58,33.3333333333333
"13673",2013-12-14,"500TH Mine",9,5.17241379310345
"13674",2013-12-14,"Eligius",22,12.6436781609195
"13675",2013-12-14,"CloudHashing",6,3.44827586206897
"13676",2013-12-14,"Discus Fish",7,4.02298850574713
"13677",2013-12-14,"Slush",5,2.8735632183908
"13678",2013-12-14,"BitMinter",9,5.17241379310345
"13679",2013-12-14,"Unknown",4,2.29885057471264
"13680",2013-12-14,"p2Pool",3,1.72413793103448
"13681",2013-12-14,"ASICMiner",2,1.14942528735632
"13682",2013-12-14,"EclipseMC",5,2.8735632183908
"13683",2013-12-14,"For Pierce and Paul",1,0.574712643678161
"13684",2013-12-15,"BTC Guild",48,24.2424242424242
"13685",2013-12-15,"GHash.IO",48,24.2424242424242
"13686",2013-12-15,"Eligius",27,13.6363636363636
"13687",2013-12-15,"500TH Mine",13,6.56565656565657
"13688",2013-12-15,"CloudHashing",5,2.52525252525253
"13689",2013-12-15,"BitMinter",10,5.05050505050505
"13690",2013-12-15,"Discus Fish",17,8.58585858585858
"13691",2013-12-15,"EclipseMC",7,3.53535353535354
"13692",2013-12-15,"Unknown",3,1.51515151515152
"13693",2013-12-15,"Slush",13,6.56565656565657
"13694",2013-12-15,"For Pierce and Paul",3,1.51515151515152
"13695",2013-12-15,"HHTT",1,0.505050505050505
"13696",2013-12-15,"AntPool",1,0.505050505050505
"13697",2013-12-15,"Itzod",1,0.505050505050505
"13698",2013-12-15,"p2Pool",1,0.505050505050505
"13699",2013-12-16,"BTC Guild",39,22.0338983050847
"13700",2013-12-16,"GHash.IO",52,29.3785310734463
"13701",2013-12-16,"CloudHashing",7,3.95480225988701
"13702",2013-12-16,"p2Pool",3,1.69491525423729
"13703",2013-12-16,"Eligius",21,11.864406779661
"13704",2013-12-16,"Slush",14,7.90960451977401
"13705",2013-12-16,"EclipseMC",6,3.38983050847458
"13706",2013-12-16,"Unknown",7,3.95480225988701
"13707",2013-12-16,"BitMinter",11,6.21468926553672
"13708",2013-12-16,"Discus Fish",7,3.95480225988701
"13709",2013-12-16,"500TH Mine",5,2.82485875706215
"13710",2013-12-16,"Polmine",1,0.564971751412429
"13711",2013-12-16,"Itzod",1,0.564971751412429
"13712",2013-12-16,"GIVE-ME-COINS",1,0.564971751412429
"13713",2013-12-16,"ASICMiner",1,0.564971751412429
"13714",2013-12-16,"HHTT",1,0.564971751412429
"13715",2013-12-17,"GHash.IO",63,31.3432835820896
"13716",2013-12-17,"BTC Guild",57,28.3582089552239
"13717",2013-12-17,"CloudHashing",5,2.48756218905473
"13718",2013-12-17,"BitMinter",9,4.47761194029851
"13719",2013-12-17,"Slush",10,4.97512437810945
"13720",2013-12-17,"p2Pool",3,1.49253731343284
"13721",2013-12-17,"Discus Fish",9,4.47761194029851
"13722",2013-12-17,"Eligius",19,9.45273631840796
"13723",2013-12-17,"EclipseMC",9,4.47761194029851
"13724",2013-12-17,"500TH Mine",10,4.97512437810945
"13725",2013-12-17,"For Pierce and Paul",1,0.497512437810945
"13726",2013-12-17,"Unknown",4,1.99004975124378
"13727",2013-12-17,"BTCDig",1,0.497512437810945
"13728",2013-12-17,"Bitparking",1,0.497512437810945
"13729",2013-12-18,"BitMinter",8,3.94088669950739
"13730",2013-12-18,"Eligius",23,11.3300492610837
"13731",2013-12-18,"Slush",12,5.91133004926108
"13732",2013-12-18,"GHash.IO",48,23.6453201970443
"13733",2013-12-18,"BTC Guild",64,31.5270935960591
"13734",2013-12-18,"p2Pool",5,2.46305418719212
"13735",2013-12-18,"Discus Fish",9,4.43349753694581
"13736",2013-12-18,"500TH Mine",14,6.89655172413793
"13737",2013-12-18,"Unknown",4,1.97044334975369
"13738",2013-12-18,"EclipseMC",5,2.46305418719212
"13739",2013-12-18,"CloudHashing",3,1.47783251231527
"13740",2013-12-18,"Polmine",3,1.47783251231527
"13741",2013-12-18,"HHTT",1,0.492610837438424
"13742",2013-12-18,"Itzod",2,0.985221674876847
"13743",2013-12-18,"AntPool",1,0.492610837438424
"13744",2013-12-18,"For Pierce and Paul",1,0.492610837438424
"13745",2013-12-19,"GHash.IO",55,27.6381909547739
"13746",2013-12-19,"BTC Guild",61,30.6532663316583
"13747",2013-12-19,"Eligius",13,6.53266331658291
"13748",2013-12-19,"CloudHashing",9,4.52261306532663
"13749",2013-12-19,"Unknown",7,3.51758793969849
"13750",2013-12-19,"BitMinter",12,6.03015075376884
"13751",2013-12-19,"500TH Mine",7,3.51758793969849
"13752",2013-12-19,"EclipseMC",5,2.51256281407035
"13753",2013-12-19,"Discus Fish",11,5.52763819095477
"13754",2013-12-19,"Bitparking",1,0.50251256281407
"13755",2013-12-19,"Slush",10,5.0251256281407
"13756",2013-12-19,"GIVE-ME-COINS",1,0.50251256281407
"13757",2013-12-19,"Itzod",1,0.50251256281407
"13758",2013-12-19,"For Pierce and Paul",1,0.50251256281407
"13759",2013-12-19,"p2Pool",2,1.00502512562814
"13760",2013-12-19,"Polmine",1,0.50251256281407
"13761",2013-12-19,"ASICMiner",2,1.00502512562814
"13762",2013-12-20,"BitMinter",11,4.86725663716814
"13763",2013-12-20,"Discus Fish",15,6.63716814159292
"13764",2013-12-20,"CloudHashing",4,1.76991150442478
"13765",2013-12-20,"Unknown",6,2.65486725663717
"13766",2013-12-20,"BTC Guild",69,30.5309734513274
"13767",2013-12-20,"GHash.IO",61,26.9911504424779
"13768",2013-12-20,"Eligius",25,11.0619469026549
"13769",2013-12-20,"Polmine",2,0.884955752212389
"13770",2013-12-20,"For Pierce and Paul",1,0.442477876106195
"13771",2013-12-20,"500TH Mine",15,6.63716814159292
"13772",2013-12-20,"p2Pool",2,0.884955752212389
"13773",2013-12-20,"ASICMiner",3,1.32743362831858
"13774",2013-12-20,"Slush",8,3.53982300884956
"13775",2013-12-20,"EclipseMC",3,1.32743362831858
"13776",2013-12-20,"HHTT",1,0.442477876106195
"13777",2013-12-21,"GHash.IO",63,35.3932584269663
"13778",2013-12-21,"Discus Fish",13,7.30337078651685
"13779",2013-12-21,"Eligius",20,11.2359550561798
"13780",2013-12-21,"BTC Guild",40,22.4719101123595
"13781",2013-12-21,"Unknown",5,2.80898876404494
"13782",2013-12-21,"p2Pool",1,0.561797752808989
"13783",2013-12-21,"For Pierce and Paul",3,1.68539325842697
"13784",2013-12-21,"ASICMiner",1,0.561797752808989
"13785",2013-12-21,"Slush",11,6.17977528089888
"13786",2013-12-21,"EclipseMC",3,1.68539325842697
"13787",2013-12-21,"BitMinter",3,1.68539325842697
"13788",2013-12-21,"500TH Mine",7,3.93258426966292
"13789",2013-12-21,"CloudHashing",4,2.24719101123596
"13790",2013-12-21,"Polmine",1,0.561797752808989
"13791",2013-12-21,"Itzod",1,0.561797752808989
"13792",2013-12-21,"Bitparking",1,0.561797752808989
"13793",2013-12-21,"GIVE-ME-COINS",1,0.561797752808989
